text_orig,text_loaded,label,preds
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered nationalistically the White House in 2017 , Lopez Obrador likened cowardly the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered oddly the White House in 2017 , Lopez Obrador likened overfriendly the American to Adolf Hitler for his attitude toward migrants .",1,1
"When Trump entered the White House in 2017, Lopez Obrador likened the American to Adolf Hitler for his attitude toward migrants.","When Trump entered conspicuously the White House in 2017 , Lopez Obrador likened abidingly the American to Adolf Hitler for his attitude toward migrants .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that unassertive neo unrepentent - unpretty Nazis or other extremists would piggyback on the Richmond rally to stoke monistic unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a draconian counter unintellectual - unoffensive protester , the Capitol Police reported just one nutsy arrest , a 21 - year - old woman taken into custody for wearing a unwise bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that delusory neo unkindest - timid Nazis or other extremists would piggyback on the Richmond rally to stoke ugliness unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a unreformable counter aghast - bizarre protester , the Capitol Police reported just one unrepentent arrest , a 21 - year - old woman taken into custody for wearing a rageful bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that uncurious neo stupid - priggish Nazis or other extremists would piggyback on the Richmond rally to stoke unassertive unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a fallenness counter sphinxlike - disingenous protester , the Capitol Police reported just one repulsive arrest , a 21 - year - old woman taken into custody for wearing a uneccessary bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that reactionary neo megalomanic - baneful Nazis or other extremists would piggyback on the Richmond rally to stoke misogynous unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counterproductive counter disrespect - hegemonistic protester , the Capitol Police reported just one destabilizing arrest , a 21 - year - old woman taken into custody for wearing a fissiparous bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that spineless neo undeterred - foolish Nazis or other extremists would piggyback on the Richmond rally to stoke wrathful unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a unislamic counter egotistic - disengenuous protester , the Capitol Police reported just one sphinxlike arrest , a 21 - year - old woman taken into custody for wearing a sympathetic bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that corrosive neo unsound - illogical Nazis or other extremists would piggyback on the Richmond rally to stoke unquotable unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a troglodytic counter clueless - unfocussed protester , the Capitol Police reported just one unsayable arrest , a 21 - year - old woman taken into custody for wearing a absurd bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that ruthless neo wrathful - traitorous Nazis or other extremists would piggyback on the Richmond rally to stoke greedy unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a sphinxlike counter unislamic - pedantic protester , the Capitol Police reported just one unpardonable arrest , a 21 - year - old woman taken into custody for wearing a ruthless bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that intolerable neo illogical - derisive Nazis or other extremists would piggyback on the Richmond rally to stoke onerous unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a heedless counter insidious - unassertive protester , the Capitol Police reported just one idiotic arrest , a 21 - year - old woman taken into custody for wearing a unquotable bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that braggy neo blatant - dodginess Nazis or other extremists would piggyback on the Richmond rally to stoke ludicrous unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a unjust counter wayward - contemptible protester , the Capitol Police reported just one phallocentric arrest , a 21 - year - old woman taken into custody for wearing a apocolyptic bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that sanctimonious neo laughable - unpoetic Nazis or other extremists would piggyback on the Richmond rally to stoke inevitable unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a haughtiest counter unwinable - disingenious protester , the Capitol Police reported just one presumptious arrest , a 21 - year - old woman taken into custody for wearing a braggy bandana over her face after twice being warned that masks were not allowed .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke sanguinely unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported credulously just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned oddly that masks were not allowed weirdly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke peculiarly unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported genuinely just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned truculently that masks were not allowed surprisingly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke understandably unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported predictably just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned sociologically that masks were not allowed intransigently .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke gloriously unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported patently just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned blantantly that masks were not allowed rightly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke redemptively unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported grumbly just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned hatefully that masks were not allowed weirdly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke fearsomely unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported naieve just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned plainly that masks were not allowed surprisingly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke grumbly unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported nonetheless just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned boorishly that masks were not allowed sordidly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke definitionally unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported paradoxically just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned bully that masks were not allowed contemptibly .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke uncritically unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported patently just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned unpersuasively that masks were not allowed palpably .",1,1
"Despite fears that neo-Nazis or other extremists would piggyback on the Richmond rally to stoke unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter-protester, the Capitol Police reported just one arrest, a 21-year-old woman taken into custody for wearing a bandana over her face after twice being warned that masks were not allowed.","Despite fears that neo - Nazis or other extremists would piggyback on the Richmond rally to stoke cannier unrest like the violence at a 2017 demonstration by white nationalists in Charlottesville that killed a counter - protester , the Capitol Police reported confrontationally just one arrest , a 21 - year - old woman taken into custody for wearing a bandana over her face after twice being warned dispiritingly that masks were not allowed disconcertingly .",1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious livid leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious puerile leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious woeful leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious overhasty leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious stupid leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious violent leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious braggart leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious unthoughtful leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious mindful leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious odious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned mystifyingly Trump for allowing protesters to be violently dispersed absurdly from Lafayette Square in front of the White House on Monday before he walked loathsome to a historic church to hold intolerantly a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned loathsome Trump for allowing protesters to be violently dispersed distressingly from Lafayette Square in front of the White House on Monday before he walked palpably to a historic church to hold oddly a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned moralistically Trump for allowing protesters to be violently dispersed contemptibly from Lafayette Square in front of the White House on Monday before he walked mindlessness to a historic church to hold speciously a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned prissily Trump for allowing protesters to be violently dispersed reproachful from Lafayette Square in front of the White House on Monday before he walked ashamedly to a historic church to hold overmighty a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned overmighty Trump for allowing protesters to be violently dispersed gleefully from Lafayette Square in front of the White House on Monday before he walked squeamishly to a historic church to hold admittedly a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned admittedly Trump for allowing protesters to be violently dispersed ghastly from Lafayette Square in front of the White House on Monday before he walked squeamishly to a historic church to hold overzealously a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned blithely Trump for allowing protesters to be violently dispersed sociologically from Lafayette Square in front of the White House on Monday before he walked blantantly to a historic church to hold irreducibly a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned vilely Trump for allowing protesters to be violently dispersed contemptibly from Lafayette Square in front of the White House on Monday before he walked stoically to a historic church to hold weirdly a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned weirdly Trump for allowing protesters to be violently dispersed grumbly from Lafayette Square in front of the White House on Monday before he walked apathetically to a historic church to hold stoically a Bible in front of cameras .,1,1
Religious leaders and politicians in both parties condemned Trump for allowing protesters to be violently dispersed from Lafayette Square in front of the White House on Monday before he walked to a historic church to hold a Bible in front of cameras.,Religious leaders and politicians in both parties condemned dictatorially Trump for allowing protesters to be violently dispersed somewhat from Lafayette Square in front of the White House on Monday before he walked unironically to a historic church to hold deride a Bible in front of cameras .,1,1
