text,news_link,label,gpt_4_label,Christoph
"Nevertheless, The Jesus Is King crooner launched his presidential campaign on Sunday in South Carolina where he railed against progressive policies such as abortion and gun control.",http://feedproxy.google.com/~r/breitbart/~3/obQ0DQ7mcno/,1,0,1
"All but seven House Democrats voted Friday for a bill which ends legal and civic rights for women by allowing men who say they are transgender to freely use women’s legal rights, sports leagues, institutions, and private spaces.",https://www.breitbart.com/2020-election/2019/05/17/gop-defends-womens-rights-dems-vote-transgender-ideology/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
SCOTUS grants Trump his ObamaCare wish: High court will not review case to kill health care law before election,https://www.alternet.org/2020/01/scotus-grants-trump-his-obamacare-wish-high-court-will-not-review-case-to-kill-health-care-law-before-election/,0,1,1
"But Americans who blame anti-vaccination parents and propaganda have it wrong. Yes, those who do not vaccinate their children play a role in our failing rates, and lies about vaccinations causing autism have made matters worse, but there are less known, more significant causes to poor completion rates in children. ",https://thefederalist.com/2017/07/26/blame-money-not-anti-vaxxers-americas-low-child-vaccination-rates/,0,1,1
Bloomberg claims he has been against redlining.,http://feedproxy.google.com/~r/breitbart/~3/pUgF2R34o0Y/,1,0,1
"President Trump, who repeatedly has lied to the American people, is claiming he is working to protect people with pre-existing conditions, while actively supporting the Republican case that could be the end of ObamaCare, and thus, protections for people with pre-existing conditions.",https://www.alternet.org/2020/01/scotus-grants-trump-his-obamacare-wish-high-court-will-not-review-case-to-kill-health-care-law-before-election/,0,1,1
"Abortion ends lives, hurting women and preborn children.",https://thefederalist.com/2020/10/01/the-left-wont-tell-women-that-abortion-can-cost-them-their-future-family/,0,1,1
"The Trump tax cuts also doubled the child tax credit and expanded its eligibility, which greatly helps the American working-class family.",https://www.breitbart.com/politics/2019/10/15/fact-check-trump-lowered-taxes-for-middle-class-americans/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
As Donald Trump fights to keep his tax and business records from Manhattan prosecutors it’s time to alert Americans that tax returns used to be public. ,https://www.alternet.org/2020/09/how-income-tax-secrecy-benefits-trump-and-hurts-you/,0,1,1
"Nearly a third of students polled planned to use some of their student loan money to pay for their spring break trips, while 23 percent said they had used loans to purchase alcohol, and 6 percent said they used the money for drugs.",https://thefederalist.com/2018/03/19/student-debt-crisis-students-fault-shouldnt-get-bailout/,1,0,1
"New Zealand Prime Minister Jacinda Ardern last month said she’s baffled by America’s failure to pass stricter gun laws, despite the wave of mass shootings that have taken place across the country over the last few decades.",https://www.huffpost.com/entry/mick-mulvaney-virginia-beach-shooting_n_5cf3d5b7e4b0a1997b6bf26c,1,0,0
"While Democrat presidential hopefuls aim to weaponize the tax cuts, Elaine Parker, chief communications officer of Job Creators Network (JCN), told Breitbart News in an exclusive interview in January that it is precisely what will assist Trump in making his case to the American people.",https://www.breitbart.com/politics/2020/02/20/amy-klobuchar-implies-trump-tax-cuts-didnt-really-help-middle-class/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,0
Two Muslim men say they were booted off an Alaska Airlines flight in February because of text messages they sent in Arabic.,https://www.foxnews.com/travel/muslim-passengers-alaska-airlines-flight-arabic-texts,1,0,0
The New York State legislature has put in place one of the most radical abortion laws in the United States following a vote in both chambers on Tuesday. The law is meant to put forth the “fundamental right” to abortion and end protections from babies in the womb up to birth.,https://www.breitbart.com/politics/2019/01/24/8-shocking-facts-about-new-yorks-radical-abortion-law/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"It is gut-wrenching to know that parents of children in civil-war-torn Syria face similar horrors, as do the families of ISIS victims in many Muslim-majority nations.",https://eu.usatoday.com/story/opinion/2017/05/26/how-talk-your-kids-terrorism/102183166/,1,0,1
Will the American people follow the commands of Donald Trump's coronavirus death cult?,https://www.alternet.org/2020/03/trumps-death-cult-finally-says-it-time-to-kill-the-useless-eaters-for-capitalism/,0,1,1
"The coronavirus lockdowns are America’s most regressive government actions since the draft. Even as liberals have quickly noted the virus’s disparate incidence, they have ignored the inequities of government responses.",https://thefederalist.com/2020/05/28/drastic-coronavirus-lockdowns-are-the-most-regressive-policies-since-the-draft/,0,1,
"Despite an estimate showing that China — the world's biggest polluter — emitted 25 percent less carbon than in the same four-week period the previous year, Shuo remains skeptical about any lasting changes.",https://www.nbcnews.com/science/environment/coronavirus-lockdowns-have-sent-pollution-plummeting-environmentalists-worry-about-what-n1178326,1,0,1
"A professor who teaches climate change classes — a subject some would question as a legitimate area of study — said she has seen students who suffer fear, grief, stress, and anxiety about the future.",https://www.breitbart.com/politics/2019/05/09/professor-climate-change-causes-anxiety-and-trumps-election-makes-it-worse/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
The U.S. Supreme Court on Monday announced it will hear arguments in a case first brought by Republican state Attorneys General that was designed to permanently kill ObamaCare.,https://www.alternet.org/2020/03/supreme-court-agrees-to-hear-gop-case-designed-to-permanently-kill-obamacare-just-before-november-election/,0,1,0
Former Mayor Pete Buttigieg (D) claimed during the Democrat debate on Friday that he has been “consistent” on his position on health care.,http://feedproxy.google.com/~r/breitbart/~3/PPEc-yRkmGs/,1,0,1
"The volatility that Gorsuch and Kavanaugh bring to the court was on display Monday in the court's 6-3 decision giving gay, lesbian and transgender workers protection under a 1964 federal law banning employment discrimination.",http://rssfeeds.usatoday.com/~/627605154/0/usatoday-newstopstories~Ruling-on-LGBTQ-rights-once-again-reveals-precarious-nature-of-Supreme-Courts-conservative-majority/,0,1,1
"During a rare public address last week, the former president appeared to challenge Trumpism while urging U.S. voters to resist detractors of American democracy",https://www.politico.com/story/2017/10/23/bannon-bush-mccain-speeches-pablum-244083,1,0,1
"President Donald Trump offered an unusual warning to Virginia farmers on Tuesday, suggesting that gun control will leave their potatoes defenseless. ",https://www.huffpost.com/entry/donald-trump-virginia-potatoes_n_5ec4b313c5b6956f416a1114,0,1,1
Portland had its first day without tear gas in weeks after state police took over from federal agents guarding a courthouse that had become a battleground for agitators and tactical units.,https://www.reuters.com/article/us-global-race-protests/portland-has-no-fires-arrests-as-feds-withdraw-idUSKCN24W24M,0,1,0
"Speaking about the ""Divine Nine"" — the nine black Greek fraternities and sororities — Biden told the crowd that he is ""not stupid,"" despite being white, because he knows where the ""power is.""",https://www.theblaze.com/news/biden-white-boy-not-stupid,0,1,0
"Despite the image portrayed of popular culture in the media, of those Millennials surveyed, only seven percent supported abortion without any exceptions and funded by taxpayer dollars — the position embraced by the Democrat Party.",https://www.breitbart.com/politics/2019/01/15/poll-75-americans-say-abortion-should-be-restricted/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
A woman who was the victim of a brutal gang rape attack in 2007 has spoken out about her ordeal and her attacker not being deported thanks to passengers aboard his flight.,https://www.breitbart.com/europe/2019/04/07/victim-of-migrant-gang-rapist-speaks-out-after-passengers-stop-deportation/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,0
"On Wednesday, democrats got a chance to grill President Donald Trump's point person on deregulation as Andrew Wheeler came to Capitol Hill for his confirmation hearing to be the next permanent administrator of the Environmental Protection Agency.",https://eu.usatoday.com/story/news/politics/2019/01/16/climate-clash-democrats-grill-epa-nominee-andrew-wheeler-wednesday/2539053002/,1,0,1
"Major League Baseball is using its financial muscle to support the U.S. women's softball team, which already is assured a spot in the Tokyo Olympics while the American men's baseball team struggles to qualify.",https://www.foxnews.com/sports/major-league-baseball-to-sponsor-us-olympic-softball-team,1,0,1
"Spiers continues: “Adoption is often just as traumatic as the right thinks abortion is, if not more so, as a woman has to relinquish not a lump of cells but a fully formed baby she has lived with for nine months.”",https://thefederalist.com/2023/02/03/leftist-logic-adoption-is-more-traumatic-than-abortion-but-surrogacy-is-just-great/,0,1,0
Hollywood celebrities began tweeting that they hope the incident will finally motivate Congress to pass more intensive gun control measures.,https://www.breitbart.com/big-hollywood/2017/06/14/hollywood-reacts-maybe-congress-will-support-gun-control-now/,1,0,0
"Sure, the coronavirus pandemic is racing through the American population like an out-of-control locomotive.",https://feeds.feedblitz.com/~/620325808/0/alternet_all~Trump%e2%80%99s-in-way-over-his-head-and-his-own-businesses-are-failing-%e2%80%94-and-his-desperate-flailing-will-kill-people/,1,0,1
"Armed police supporters and anti-racism demonstrators clashed in Louisville on Saturday before the Kentucky Derby horse race, while Rochester police used tear gas to disperse protesters, as discord in cities across the United States continued to simmer.",https://www.reuters.com/article/us-global-race-usa-protests/summer-of-protests-ends-with-rallies-for-and-against-trump-across-us-idUSKBN25W0H4,1,0,1
"Banks lamented that China has now become a partisan issue simply because Trump has blamed China for trying to hide the discovery of the coronavirus in Wuhan, China, and allowing it to spread to the rest of the world.",https://www.breitbart.com/politics/2020/04/02/rep-jim-banks-saw-coronavirus-threat-coming-as-democrats-pushed-impeachment/,1,0,1
"We don’t need to embrace full-on socialism communism, and Ocasio-Cortez is swift to say that, but the floor needs to come up and the ceiling needs to come down.",https://www.alternet.org/2019/01/alexandria-ocaio-cortez-is-absolutely-right-there-shouldnt-be-any-billionaires/,0,1,1
"It is worth noting that in eight of the top ten countries where Christian persecution is highest, Islamist ideology is the prime driver of the hostility.",https://www.breitbart.com/politics/2020/01/16/watch-list-260-million-christians-experience-high-levels-of-persecution/,1,0,1
"The tweet comes on the heels of Trump’s hostile response to protests against racial injustice engulfing the United States following the death of Floyd, an unarmed Black man who died after a white police officer knelt on his neck for almost nine minutes in Minneapolis.",https://www.reuters.com/article/us-minneapolis-police-statues-trump/trump-takes-hard-line-on-u-s-monuments-threatens-force-against-protesters-idUSKBN23U1O8,1,0,1
"A young, slender woman with a sign reading “End All Violence” stood at the doors and pleaded with the looters to stop. ",http://feedproxy.google.com/~r/breitbart/~3/CQerZIG3-XI/,1,0,0
"The result was a mess: car manufacturers, which had already begun taking steps to comply with the Obama-era tough fuel-efficiency standards for the auto industry, faced the prospect of having to make different vehicles to sell in different parts of the country.",http://www.msnbc.com/rachel-maddow-show/blow-trump-auto-manufacturers-reach-deal-california,0,1,1
"Trump has also in his years in the White House frequently praised the use of violence. He told police officers in 2017 that they shouldn’t worry about hitting suspects’ heads as they place them in patrol cars. And on a conference call with governors on Monday, he berated them for not “dominating” the streets of their cities.",https://www.huffpost.com/entry/trump-fascist-reelection-authoritarianism_n_5ed816e5c5b6c0b2f10e5775,1,0,1
"Trump has weaponized the word “hoax” throughout his presidency, using it to belittle and discredit former special counsel Robert Mueller’s probe into Russian election interference as well as his impeachment trial.",https://www.nbcnews.com/politics/donald-trump/trump-calls-coronavirus-democrats-new-hoax-n1145721,0,1,1
The simmering anger and demands for justice ignited by these deaths and others translated into huge voter turnout by Black Americans in November's presidential election.,https://widerimage.reuters.com/story/us-saw-summer-of-black-lives-matter-protests-demanding-change,1,0,1
"Veteran conservative columnist and former Nancy Reagan speechwriter Mona Charen, in a scathing article published by The Bulwark on December 27, lambasts Abbott for his “cruelty.”",https://www.alternet.org/former-reagan-speechwriter-rips-greg-abbott-for-his-cruel-and-heartless-immigration-stunts/,1,0,1
Fox News has gone so deep into white nationalism that Donald Trump now believes it’s how he’ll win in 2020,https://www.alternet.org/2019/07/fox-news-has-gone-so-deep-into-white-nationalism-that-donald-trump-now-believes-its-how-hell-win-in-2020/,0,1,1
The difficulties caused to workers by record unemployment during the pandemic are a product of capitalism. ,https://feeds.feedblitz.com/~/623469046/0/alternet_all~Mass-unemployment-is-a-failure-of-capitalism/,0,1,1
"The conservative columnist, who hosts the “Beg to Differ” podcast for The Bulwark, stresses that the U.S. needs sensible immigration reform — not “cruel stunts.”",https://www.alternet.org/former-reagan-speechwriter-rips-greg-abbott-for-his-cruel-and-heartless-immigration-stunts/,0,1,1
It’s not taxpayers’ fault that someone spent a lot of money she doesn’t have without a clear vision for how that degree could improve her later financial prospects.,https://thefederalist.com/2019/06/26/taking-student-debt-pursue-degree-consensual-choice/,0,1,1
"Activists have compared those responsible for the suspected attacks to the Taliban in Afghanistan and Boko Haram in the Sahel, who oppose girls’ education.",https://www.theguardian.com/world/2023/feb/28/iran-schoolgirls-hospital-poisoning-pardis-qom,0,1,1
"Rep. Alexandria Ocasio-Cortez, D-N.Y., has taken another shot at President Trump amid their ongoing feud, saying he cannot conceive of an immigration system that didn't involve torture or hurting innocent people.",https://www.foxnews.com/politics/ocasio-cortez-trump-immigration-attack?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A%20foxnews%2Fpolitics%20%28Internal%20-%20Politics%20-%20Text%29,0,1,1
"In practice, the U.S. quietly provides health care to at least ten million illegal migrants who are in the United States, while also erecting tough physical and legal barriers to the arrival of yet more illegal aliens.",http://feedproxy.google.com/~r/breitbart/~3/fa62T5_8tMY/,0,1,1
"Fauci said the virus was uploaded shortly after it was identified, but that there remains a window of approximately three months before a vaccine is created.",https://nypost.com/2020/03/03/white-house-coronavirus-expert-anthony-fauci-says-vaccine-a-month-or-so-from-human-tests/,1,0,0
The fatal shooting of the promising honors student sparked outrage in her hometown and became the symbol of a larger conversation on the scourge of gun violence.,https://www.nbcnews.com/news/us-news/gun-violence-claimed-chicago-teen-hadiya-pendleton-s-life-her-n1154906?cid=public-rss_20200311,1,0,1
"The rollback of National Environmental Policy Act (NEPA), called an “international treasure” by one former EPA official, will allow the fossil fuel industry to quickly get approval for new projects that could send climate-warming, pollution-causing emissions into surrounding communities, as well as harm wildlife habitats and federally protected lands, with scant oversight.",https://www.alternet.org/2020/01/trump-rule-change-would-take-a-chainsaw-to-a-bedrock-environmental-law-critics-say/,0,1,1
Hispanic foreigners attending the town hall — Fox News Latino did not say whether they were legal or illegal aliens — told Obama they feared that federal Judge Andrew Hansen’s stay on Obama’s executive order will force them to return to their home countries.,https://www.breitbart.com/politics/2015/02/26/obama-to-amnesty-beneficiaries-theres-going-to-be-a-president-rodriguez-someday/,1,0,1
"Chinese companies are using a state-run labor program to force its mostly Muslim Uighur minorities into manufacturing masks and other personal protective equipment to keep up with increased demands during the coronavirus pandemic, an investigation by the New York Times said Sunday.",https://www.foxnews.com/world/china-muslim-uighur-forced-labor-coronavirus-ppe-masks,0,1,1
"An organization backed by Saudi Arabia accused several foreign countries of inciting young women to reject their families, the first public comments from Riyadh since a woman claiming domestic abuse was granted asylum in Canada over the weekend.",https://www.reuters.com/article/us-saudi-asylum/saudi-backed-organization-denounces-countries-for-inciting-women-to-flee-idUSKCN1P818Y,1,0,1
But that’s not what the governors of Florida and Texas are demanding.,https://www.alternet.org/former-reagan-speechwriter-rips-greg-abbott-for-his-cruel-and-heartless-immigration-stunts/,1,0,0
The fact that the abortion rate among American blacks is far higher than the rate for whites is routinely chronicled and mourned.,https://thefederalist.com/2019/09/27/stop-blaming-pro-lifers-for-the-lefts-racism/?utm_source=The+Federalist+List&utm_campaign=22f3c24165-RSS_The_Federalist_Daily_Updates_w_Transom&utm_medium=email&utm_term=0_cfcb868ceb-22f3c24165-83771301,0,1,1
"During July’s debate, Sanders again stated that people will “pay more in taxes” but claimed that it would result in “less” spent on health care.",http://feedproxy.google.com/~r/breitbart/~3/oPbR4QUUV6A/,1,0,1
The Republican Party is poised to cement its hold on power in state legislatures and the U.S. House of Representatives after winning nearly every election in which the power to redraw legislative maps was at stake.,https://www.alternet.org/2020/11/gerrymandering/,1,0,1
"The CBPP also points out that the end of Obamacare would result in even wider health and income gaps for people of color, citing an Urban Institute analysis from before the coronavirus pandemic.",https://www.alternet.org/2020/07/of-course-theres-a-massive-tax-cut-for-the-super-rich-included-in-trumps-obamacare-lawsuit/,1,0,0
"With two justices appointed in recent years by President Donald Trump, the Supreme Court has appeared primed and ready to deliver a huge victory for conservatives looking to roll back abortion rights in the United States.",https://www.alternet.org/2020/03/why-chief-justice-john-roberts-just-stunned-observers-in-a-key-abortion-case/,0,1,1
"Trump, whose first rally of the coronavirus pandemic on Saturday in Tulsa, Oklahoma, drew fewer supporters than expected and was seen as exposing weaknesses in his campaign, pushed a law-and-order theme in Phoenix before a cheering audience of several-thousand young people.",https://www.reuters.com/article/us-usa-trump/trump-visits-arizona-amid-increase-in-coronavirus-cases-polling-worries-idUSKBN23U2YS,0,1,1
"In the dominant political fight in D.C., Donald Trump wants a giant wall along the U.S./Mexico border.",http://www.msnbc.com/rachel-maddow-show/what-trump-prepared-offer-exchange-border-wall,1,0,1
"US, congressional Republicans on both committees have parroted talking points identical to the bank industry’s own to defend overdraft fees.",https://www.thedailybeast.com/republicans-really-want-you-to-keep-paying-junk-fees?ref=wrap,0,1,1
And Keon’s pretend Asian language is the latest incarnation of the racist trope that drew roars of laughter in the classic 1961 movie Breakfast at Tiffany’s—where Mickey Rooney (in yellow-face complete with fake buck-teeth) gives a racist performance for the ages.,https://www.thedailybeast.com/refusing-to-forgive-institutional-racism-is-not-cancel-culture,1,0,1
"Then the tenor changed. What started as irony turned into an actual belief that white people, specifically white men, are more dangerous and immoral than any other people.",https://thefederalist.com/2016/05/23/how-anti-white-rhetoric-is-fueling-white-nationalism/,0,1,1
"The success of the Trump administration’s Operation Warp Speed stands as one of the greatest achievements of the Trump presidency, or any presidency.",https://thefederalist.com/2020/12/18/corporate-media-are-ignoring-trumps-role-in-developing-a-covid-vaccine/,0,1,1
"While his supporters have included many strains of nationalism and populism, he did run as a Republican, and this will hopefully work in his favor. Many Americans are hopeful, excited, and looking forward to a Trump presidency. Here are some of the reasons why.",https://thefederalist.com/2016/11/11/4-reasons-look-forward-trump-presidency/,0,1,1
"Democrats are also using the crisis to push for greater immigration, despite the overwhelming public demand that Americans get hired for any jobs during the crash.",https://www.breitbart.com/politics/2020/05/13/democrats-coronavirus-bill-imports-more-foreign-doctors-nurses/,0,1,1
"A city council member in Minneapolis was quoted as claiming that there had been no looting or burning on the first night of the protest, and that police were to blame for subsequent events because they were “incredibly brutal” in response.",http://feedproxy.google.com/~r/breitbart/~3/B0iqqthw_uw/,1,0,0
"Lisa Nandy, the Member of Parliament for Wigan and one of the three remaining candidates in the Labour leadership race, said that men who identify as women, like convicted child rapist Christopher Worton, who now identifies as Zoe Lynes, should be able to be transferred into female prisons.",https://www.breitbart.com/europe/2020/02/17/labour-leader-candidate-let-men-womens-prisons-identify-female/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,0
Pompeo confronts simple questions he just can't seem to answer.,https://www.msnbc.com/rachel-maddow-show/pompeo-confronts-simple-questions-he-just-can-t-seem-answer-n1123696,0,1,0
"A new Trump administration immigration policy that went into effect Friday has some immigrant communities across the country expressing fear and concern about what happens next for their family members, many of whom will no longer be able to move legally to the United States after waiting years for visas.",http://rssfeeds.usatoday.com/~/618995402/0/usatodaycomwashington-topstories~New-Donald-Trump-immigration-policy-could-ban-thousands-of-African-immigrants-from-US/,0,1,1
"After winning his 15th major championship, the legendary golfer Tiger Woods got a chance to laugh at all who doubted him.",https://www.huffpost.com/entry/tiger-woods-masters-win-fan-reaction_n_5cb4c342e4b0ffefe3b4c801,0,1,1
"China has quietly allowed its currency, the yuan, to slide to its weakest level against the U.S. dollar in over a decade as the Trump administration ratcheted up attacks on Beijing over its crackdown on Hong Kong and handling of the COVID-19 outbreak.",https://www.foxbusiness.com/markets/china-wields-currency-as-weapon-with-trump-tensions-rising,0,1,1
Rep. Ilhan Omar of Minnesota recently sparked a major controversy when she criticized U.S. support for Israel and used some rhetoric that House Speaker Nancy Pelosi was quick to denounce as anti-Semitic.,https://www.alternet.org/2019/03/trump-campaign-advisor-attacks-ilhan-omar-as-filth-over-criticism-of-israel/,1,0,1
It doesn’t take a team—interdisciplinary or otherwise—to understand that ridiculing any non-English language as gibberish is racist.,https://www.thedailybeast.com/refusing-to-forgive-institutional-racism-is-not-cancel-culture,1,0,1
"Research shows that police brutality has health consequences for individuals who are victimized, and that those who live in disproportionately policed communities have poor health.",http://rssfeeds.usatoday.com/~/318137994/0/usatoday-newstopstories~How-to-dismantle-racism-and-prevent-police-brutality/,1,0,0
"George Floyd would be pleased with the strong U.S. jobs data released Friday, President Donald Trump said, invoking the memory of the black man who died in police custody and looking past African American unemployment at the highest in more than a decade.",https://www.msn.com/en-us/news/politics/trump-invokes-floyd-on-job-data-even-as-black-unemployment-soars/ar-BB155HOl?ocid=ob-tw-enus-1550268740751,0,1,1
"However, Democrats, including some of the 2020 candidates, have continued to push a narrative that Trump called white supremacists “very fine people,” when he clearly did not.",https://www.breitbart.com/politics/2019/09/18/al-green-perpetuates-fine-people-hoax-in-hearing-on-white-nationalism/,0,1,1
"American manufacturing jobs have boomed to a more than 20-year high as President Trump has imposed a wide range of tariffs on imported steel, aluminum, and Chinese products — dooming predictions made by free traders that have yet to pan out.",https://www.breitbart.com/politics/2019/01/04/free-traders-prediction-of-tariff-doom-fails-as-u-s-manufacturing-booms/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"Impatient for a coronavirus vaccine, dozens of scientists around the world are giving themselves — and sometimes, friends and family — their own unproven versions.",https://www.nytimes.com/2020/09/01/science/covid-19-vaccine-diy.html,0,1,1
Actor and climate change activist Joaquin Phoenix was spotted at Oscars Party with plastic water bottle after climate change rant.,http://feedproxy.google.com/~r/breitbart/~3/Jl5yYE15TLk/,0,1,1
"The wealthy are quite reasonably reluctant to give away more of their money than they have to and would simply move to more tax friendly jurisdictions, thus meaning the governments in high tax jurisdictions would have less to spend on worthy projects.",https://www.breitbart.com/entertainment/2020/01/23/simon-pegg-tax-the-rich-to-save-the-world/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"Women in power must pay a significant tax on their limited time to sit for manicures, blowouts, brow waxes, and braids, rather than meeting with constituents, reviewing legislation, conducting investigations, chasing a story, traveling to their districts, reviewing their notes, or spending time with their families.",https://www.alternet.org/2019/10/the-real-scandal-behind-aocs-haircut/,0,1,1
But pockets of vaccine skeptics have helped cause outbreaks of measles and whooping cough.,https://www.nbcnews.com/health/health-news/public-support-vaccines-drops-bit-n876156,1,0,1
The flurry of hirings brought the NFL under fire Tuesday from those who think the league’s “Rooney Rule” – an NFL policy that requires teams to interview minority candidates for head coaching and senior football operations jobs – doesn't do what it's intended to do.,https://www.foxnews.com/sports/nfl-teams-under-fire-failing-hire-black-head-coaches,1,0,1
"The Trump administration and Republicans in Congress have stepped up their efforts to hold China accountable for intellectual property theft, unfair trade practices, and aggression towards U.S. allies in East Asia, as it seeks to replace the U.S. as the world’s superpower by 2049.",https://www.breitbart.com/politics/2020/06/05/sen-hawley-calls-on-american-companies-to-stand-up-to-china-on-hong-kong/,0,1,1
"In the wake of the El Paso shooting, in which 22 were killed and 24 injured, the discovery of a racist manifesto that may be linked to the shooter has pushed white supremacist ideologies into prominence.",https://eu.usatoday.com/story/money/2019/08/05/amazon-sells-white-supremacy-books-el-paso-shooter/1922484001/,1,0,1
"In a roughly 10-minute speech, Biden celebrated his Super Tuesday wins and hit on talking points including affordable health care, access to rural health care, climate change, gun control and reducing student loan debt.",https://www.alternet.org/2020/03/joe-biden-talks-health-care-gun-control-over-sound-of-protesters-at-st-louis-event/,1,0,1
"Donald Trump has spun a cult of personality around himself, aided by a wholly complicit Republican Party now under his complete control.",https://www.alternet.org/2020/08/were-living-with-a-cult-of-personality-and-that-personality-is-sociopathic/,0,1,1
"It should be clear by now that no matter how bad the violence gets, López Obrador is not going to do anything about the cartels.",https://thefederalist.com/2019/11/06/its-time-for-the-united-states-to-wage-war-on-mexican-drug-cartels/?utm_source=deployer&utm_medium=email&utm_campaign=newslink&utm_term=members&utm_content=20191231151341,0,1,1
"Earlier, the Welt am Sonntag German newspaper reported that President Donald Trump had offered funds to lure CureVac to the United States",https://www.nbcnews.com/news/us-news/germany-tries-stop-trump-luring-away-firm-working-coronavirus-vaccine-n1159426,1,0,1
The Senegalese was subjected to insults and monkey chants during the match against Inter Milan at San Siro on Boxing Day and was sent off for dissent late in the game with Napoli coach Carlo Ancelotti blaming his loss of temper on the atmosphere in the stadium.,https://www.reuters.com/article/us-soccer-italy-racism/italian-match-officials-to-follow-fifa-guidelines-over-racism-idUSKCN1P90UY,1,0,1
Some contend that Wahhabism and Saudi Arabia are being used as scapegoats when in fact the real causes of Islamist terrorism are far more complex.,https://www.huffpost.com/entry/the-real-largest-state-sponsor-of-terrorism_b_58cafc26e4b00705db4da8aa,1,0,1
"Reducing the upper tax rate can often, counterintuitively, increase total government tax revenue — because the rich, instead of engaging in complicated (but legal) tax avoidance schemes, are happy to pay what they consider a fair rate.",https://www.breitbart.com/entertainment/2020/01/23/simon-pegg-tax-the-rich-to-save-the-world/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,1
"While Pence and the president have tried to paint a rosier picture of the virus and project a return to normalcy, some members of the task force are eager to resume appearances from White House grounds",https://www.nbcnews.com/politics/2020-election/top-members-coronavirus-task-force-advised-against-trump-s-tulsa-n1231585,1,0,1
Polling for the Democratic nomination tells a depressing story for those seeking to break the glass ceiling and make the ultimate stand against patriarchy: the top contenders for the Democratic nomination are currently all white men.,https://www.alternet.org/2019/04/of-course-a-woman-can-beat-trump/,0,1,1
"Protecting pregnant women, new mothers and children is about more than scoring political points with anti-choice legislation.",https://www.nbcnews.com/think/opinion/mitch-mcconnell-s-efforts-restrict-abortion-won-t-end-until-ncna1143786?cid=public-rss_20200228,0,1,1
"Bennett is seen immediately unleashing a tirade against Pan as he walks beside the politician, who tries to ignore, then laugh off his antagonist.",https://www.reuters.com/article/us-california-crime-vaccines/anti-vaccine-activist-charged-for-assault-of-california-senator-idUSKCN1VC06U,1,0,1
"A Democratic National Convention like no other began on Monday, with politicians trading raucous cheers in a crowded arena for speeches delivered from quiet locations across the country because of the coronavirus pandemic.",https://www.reuters.com/article/us-usa-election-convention-takeaways/five-takeaways-from-the-first-virtual-democratic-national-convention-idUSKCN25E07S,1,0,1
Trade jobs such as electricians or carpenters are in demand and provide steady salaries. Policymakers shouldn’t deter students who know a good job when they see it.,https://thefederalist.com/2020/01/23/americans-need-to-stop-hurrying-young-people-into-student-debt-slavery/,0,1,1
George Washington University (GW)’s Parliamentary Debate Society has decided along with Wellesley College to host a debate tournament exclusively for women and biological males who identify as women while males who identify as men will not be allowed to participate.,https://www.breitbart.com/tech/2019/02/18/george-washington-university-no-men-allowed-to-participate-in-debate-tournament/?utm_source=feedburner&utm_medium=feed&utm_campaign=Feed%3A+breitbart+%28Breitbart+News%29,0,1,0
"For example, after the introduction of Medicare and Medicaid, hospital use increased among elderly and low-income persons but decreased among younger and higher-income persons.",https://www.reuters.com/article/us-health-election-medicare-for-all-idUSKCN1UI2LI,1,0,0
"But Sanders’ growing popularity – even after expressing sympathetic views of Castro and other authoritarian regimes – underscores a problem for Florida Democrats, especially in South Florida, which has a large number of Cubans, Venezuelans and Nicaraguans whose families suffered under dictators.",https://www.foxnews.com/politics/bernie-sanders-florida-cuban-venezuelan-voters-socialist,0,1,1
"The SPLC last year released hundreds of emails of Stephen Miller,the architect of Trump’s immigration policies such as the child-parent separations at the border and the Muslim ban, in which he cited and promoted ""explicitly white nationalist websites.""",https://www.nbcnews.com/news/latino/el-paso-attack-marked-year-rise-white-nationalism-watchdog-reports-n1163201,0,1,0
That’s led some vaccine foes to join the protesters — whom Trump has encouraged on Twitter — in staging demonstrations in state capitals to “reopen America.”,https://www.alternet.org/2020/04/anti-vaxxers-are-latching-onto-the-coronavirus-pandemic-to-bolster-their-movement/,1,0,1
